,0,1,2,3
79,6597.410226617213,-0.00501244106978055,"0.00,0.00,0.00,0.00,0.00,0.00,1.00","1.000,1.000,1.000,1.000,1.000,1.000,1.000"
80,6561.533187161586,-0.005452888917408463,"0.00,0.00,0.00,0.00,0.00,0.00,1.00","1.000,1.006,1.010,1.002,1.013,1.013,0.995"
81,6545.040317752508,-0.002516733776117769,"1.00,0.00,0.00,0.00,0.00,0.00,0.00","1.000,0.993,0.990,1.000,0.995,1.002,0.990"
82,6545.04097225654,9.999999505838704e-08,"1.00,0.00,0.00,0.00,0.00,0.00,0.00","1.000,1.011,1.004,1.018,1.008,1.007,1.006"
83,6666.273723529898,0.018353382250947473,"0.00,0.00,0.00,0.00,0.00,0.00,1.00","1.000,1.022,1.004,1.016,1.006,0.984,1.021"
84,6689.824755660126,0.003526637150202553,"0.00,0.00,1.00,0.00,0.00,0.00,0.00","1.000,1.010,1.008,0.995,0.991,1.003,1.001"
85,6656.516955418616,-0.004991310744592969,"0.00,0.00,0.00,0.00,0.00,1.00,0.00","1.000,1.000,1.000,1.000,1.000,1.000,1.000"
86,6656.517619406182,9.97499950626707e-08,"0.00,0.00,0.00,0.00,0.00,1.00,0.00","1.000,1.000,1.000,1.000,1.000,1.000,1.000"
87,6623.2356986250425,-0.00501244106978055,"0.00,0.00,0.00,0.00,1.00,0.00,0.00","1.000,1.000,1.000,1.000,1.000,1.000,1.000"
88,6606.678273357858,-0.0025030297168705377,"1.00,0.00,0.00,0.00,0.00,0.00,0.00","1.000,0.990,0.998,0.998,0.996,1.009,0.984"
89,6606.678934025686,9.999999505838704e-08,"1.00,0.00,0.00,0.00,0.00,0.00,0.00","1.000,1.008,1.007,1.006,1.015,1.009,1.005"
90,6644.205154915789,0.005663972450455485,"0.00,1.00,0.00,0.00,0.00,0.00,0.00","1.000,1.008,1.010,1.016,0.993,0.993,1.038"
91,6549.928769845349,-0.014290894742395574,"0.00,0.00,0.00,0.00,0.00,0.00,1.00","1.000,1.002,1.002,1.002,1.012,0.992,0.991"
92,6533.402396439171,-0.002526326359221005,"1.00,0.00,0.00,0.00,0.00,0.00,0.00","1.000,1.000,1.000,1.000,1.000,1.000,1.000"
93,6517.069543788312,-0.0025030299674969883,"0.00,0.00,0.00,0.00,0.00,1.00,0.00","1.000,1.000,1.000,1.000,1.000,1.000,1.000"
94,6544.66634185823,0.0042256005441936445,"0.00,0.00,0.00,0.00,0.00,0.00,1.00","1.000,0.976,1.025,1.023,0.973,0.982,1.009"
95,6528.4550404372185,-0.0024800977909457626,"1.00,0.00,0.00,0.00,0.00,0.00,0.00","1.000,0.999,1.016,1.007,0.999,0.977,1.009"
96,6452.644937259051,-0.011680206636824881,"0.00,0.00,0.00,0.00,0.00,1.00,0.00","1.000,1.004,1.019,1.004,0.996,0.991,0.998"
97,6470.222787773101,0.0027204273430324797,"0.00,0.00,0.00,0.00,1.00,0.00,0.00","1.000,1.004,1.010,0.973,1.008,1.001,1.002"
98,6322.931074302027,-0.02302766366137673,"0.00,0.00,0.00,0.00,0.00,1.00,0.00","1.000,1.003,1.004,1.017,0.991,0.982,1.022"
99,6291.030847573138,-0.005057934205645765,"0.00,0.00,0.00,1.00,0.00,0.00,0.00","1.000,1.000,1.000,1.000,1.000,1.000,1.000"
100,6259.576324011115,-0.00501244106978055,"0.00,0.00,0.00,0.00,0.00,1.00,0.00","1.000,1.000,1.000,1.000,1.000,1.000,1.000"
