,0,1,2,3
74,9243.149737396012,9.999999505838704e-08,"1.00,0.00,0.00,0.00,0.00,0.00,0.00","1.000,0.998,0.986,0.999,0.998,0.992,0.993"
75,9273.551170009183,0.003283679968940727,"0.00,0.00,0.00,0.00,0.00,0.00,1.00","1.000,1.007,1.006,1.015,1.007,1.015,1.006"
76,9189.648796309088,-0.00908866842233096,"0.00,0.00,0.00,0.00,1.00,0.00,0.00","1.000,0.995,1.006,0.988,0.996,0.998,0.985"
77,8863.245216497438,-0.03616474497325339,"0.00,0.00,0.00,1.00,0.00,0.00,0.00","1.000,0.979,0.987,0.969,0.979,0.991,0.963"
78,8818.232594820489,-0.005091510946944212,"0.00,0.00,1.00,0.00,0.00,0.00,0.00","1.000,1.000,1.000,1.000,1.000,1.000,1.000"
79,8774.142315874204,-0.00501244106978055,"0.00,0.00,0.00,0.00,0.00,1.00,0.00","1.000,1.000,1.000,1.000,1.000,1.000,1.000"
80,8752.207839692284,-0.0025030297168705377,"1.00,0.00,0.00,0.00,0.00,0.00,0.00","1.000,1.006,1.010,1.002,1.013,1.013,0.995"
81,8752.20871491307,9.999999505838704e-08,"1.00,0.00,0.00,0.00,0.00,0.00,0.00","1.000,0.993,0.990,1.000,0.995,1.002,0.990"
82,8886.891266126519,0.015271206443452139,"0.00,0.00,0.00,1.00,0.00,0.00,0.00","1.000,1.011,1.004,1.018,1.008,1.007,1.006"
83,8880.694900303455,-0.0006974910397202262,"0.00,0.00,1.00,0.00,0.00,0.00,0.00","1.000,1.022,1.004,1.016,1.006,0.984,1.021"
84,8795.185808101205,-0.009675303953987758,"0.00,0.00,0.00,1.00,0.00,0.00,0.00","1.000,1.010,1.008,0.995,0.991,1.003,1.001"
85,8751.108275455008,-0.005024152126224864,"0.00,1.00,0.00,0.00,0.00,0.00,0.00","1.000,1.000,1.000,1.000,1.000,1.000,1.000"
86,8751.109148378058,9.97499950626707e-08,"0.00,1.00,0.00,0.00,0.00,0.00,0.00","1.000,1.000,1.000,1.000,1.000,1.000,1.000"
87,8729.232252805805,-0.0025030297168705377,"1.00,0.00,0.00,0.00,0.00,0.00,0.00","1.000,1.000,1.000,1.000,1.000,1.000,1.000"
88,8729.23312572903,9.999999505838704e-08,"1.00,0.00,0.00,0.00,0.00,0.00,0.00","1.000,0.990,0.998,0.998,0.996,1.009,0.984"
89,8729.233998652342,9.999999505838704e-08,"1.00,0.00,0.00,0.00,0.00,0.00,0.00","1.000,1.008,1.007,1.006,1.015,1.009,1.005"
90,8647.919350443013,-0.009358867944971686,"0.00,0.00,0.00,0.00,0.00,1.00,0.00","1.000,1.008,1.010,1.016,0.993,0.993,1.038"
91,8622.496726575804,-0.002944068297655685,"0.00,0.00,0.00,1.00,0.00,0.00,0.00","1.000,1.002,1.002,1.002,1.012,0.992,0.991"
92,8579.429793641215,-0.00500723251741233,"0.00,0.00,0.00,0.00,0.00,0.00,1.00","1.000,1.000,1.000,1.000,1.000,1.000,1.000"
93,8536.533504760846,-0.00501244106978055,"0.00,0.00,0.00,0.00,1.00,0.00,0.00","1.000,1.000,1.000,1.000,1.000,1.000,1.000"
94,8515.193026786426,-0.0025030297168705377,"1.00,0.00,0.00,0.00,0.00,0.00,0.00","1.000,0.976,1.025,1.023,0.973,0.982,1.009"
95,8515.19387830573,9.999999505838704e-08,"1.00,0.00,0.00,0.00,0.00,0.00,0.00","1.000,0.999,1.016,1.007,0.999,0.977,1.009"
96,8654.530476985918,0.016230855509849294,"0.00,0.00,1.00,0.00,0.00,0.00,0.00","1.000,1.004,1.019,1.004,0.996,0.991,0.998"
97,8379.346832588104,-0.032312970546092154,"0.00,0.00,0.00,1.00,0.00,0.00,0.00","1.000,1.004,1.010,0.973,1.008,1.001,1.002"
98,8373.261108827359,-0.0007265404944385653,"0.00,0.00,1.00,0.00,0.00,0.00,0.00","1.000,1.003,1.004,1.017,0.991,0.982,1.022"
99,8373.171433210851,-1.0709817303874869e-05,"0.00,0.00,1.00,0.00,0.00,0.00,0.00","1.000,1.000,1.000,1.000,1.000,1.000,1.000"
100,8331.306415455232,-0.00501244106978055,"0.00,0.00,0.00,0.00,0.00,0.00,1.00","1.000,1.000,1.000,1.000,1.000,1.000,1.000"
101,8310.478984630061,-0.0025030297168705377,"1.00,0.00,0.00,0.00,0.00,0.00,0.00","1.000,1.005,1.008,1.012,1.032,0.996,0.985"
102,8310.47981567796,9.999999505838704e-08,"1.00,0.00,0.00,0.00,0.00,0.00,0.00","1.000,1.002,0.996,1.000,1.001,1.031,0.988"
103,8306.770758328299,-0.00044641048105263295,"0.00,0.00,0.00,0.00,1.00,0.00,0.00","1.000,0.995,0.997,0.994,1.002,1.002,1.006"
104,8286.989923521667,-0.002384130343390711,"0.00,0.00,0.00,0.00,0.00,1.00,0.00","1.000,0.989,0.982,0.999,0.997,1.003,0.995"
105,8165.085862840695,-0.014819563597671856,"0.00,0.00,0.00,0.00,1.00,0.00,0.00","1.000,0.996,1.000,0.996,0.990,1.003,0.996"
106,8124.060957333543,-0.005037095275948397,"0.00,0.00,0.00,1.00,0.00,0.00,0.00","1.000,1.000,1.000,1.000,1.000,1.000,1.000"
107,8083.441466983986,-0.00501244106978055,"0.00,0.00,0.00,0.00,0.00,1.00,0.00","1.000,1.000,1.000,1.000,1.000,1.000,1.000"
108,8063.233673681532,-0.0025030297168705377,"1.00,0.00,0.00,0.00,0.00,0.00,0.00","1.000,0.997,0.988,0.996,1.006,0.996,0.998"
109,8063.2344800049,9.999999505838704e-08,"1.00,0.00,0.00,0.00,0.00,0.00,0.00","1.000,0.989,0.988,0.987,0.993,1.015,0.994"
110,7924.454053180958,-0.017361348066022086,"0.00,0.00,0.00,0.00,0.00,1.00,0.00","1.000,1.007,1.014,1.005,1.003,0.985,0.991"
111,7907.646469767229,-0.0021232292838917807,"0.00,0.00,0.00,0.00,1.00,0.00,0.00","1.000,1.000,1.009,0.989,1.003,1.006,1.001"
112,7883.648547668121,-0.003039388542456418,"0.00,0.00,1.00,0.00,0.00,0.00,0.00","1.000,0.984,1.002,1.003,0.980,0.997,0.994"
113,7883.610821848708,-4.785336313513224e-06,"0.00,0.00,1.00,0.00,0.00,0.00,0.00","1.000,1.000,1.000,1.000,1.000,1.000,1.000"
114,7883.611608238888,9.97499950626707e-08,"0.00,0.00,1.00,0.00,0.00,0.00,0.00","1.000,1.000,1.000,1.000,1.000,1.000,1.000"
115,7863.903369550354,-0.0025030297168705377,"1.00,0.00,0.00,0.00,0.00,0.00,0.00","1.000,0.998,1.003,0.994,0.999,1.008,0.996"
116,7863.904155940691,9.999999505838704e-08,"1.00,0.00,0.00,0.00,0.00,0.00,0.00","1.000,0.978,0.982,0.990,0.976,0.999,0.963"
117,7646.072120831688,-0.02809112735085543,"0.00,0.00,0.00,0.00,0.00,0.00,1.00","1.000,0.976,0.985,0.981,0.998,0.991,0.975"
118,7570.773114025782,-0.009896876817683257,"0.00,0.00,1.00,0.00,0.00,0.00,0.00","1.000,1.003,0.995,1.008,1.014,1.013,1.011"
119,7631.675588828045,0.008012235633857322,"0.00,0.00,0.00,0.00,0.00,1.00,0.00","1.000,1.010,1.021,1.004,1.008,1.013,1.017"
120,7593.763869731633,-0.004980059531758007,"0.00,0.00,0.00,0.00,1.00,0.00,0.00","1.000,1.000,1.000,1.000,1.000,1.000,1.000"
121,7555.795811657803,-0.00501244106978055,"0.00,0.00,0.00,0.00,0.00,0.00,1.00","1.000,1.000,1.000,1.000,1.000,1.000,1.000"
122,7536.9070795971875,-0.0025030297168705377,"1.00,0.00,0.00,0.00,0.00,0.00,0.00","1.000,1.000,0.986,0.993,0.990,1.001,0.997"
123,7536.907833287896,9.999999505838704e-08,"1.00,0.00,0.00,0.00,0.00,0.00,0.00","1.000,0.999,0.965,0.976,1.017,0.991,0.972"
124,7541.552560562781,0.0006160744930811654,"0.00,1.00,0.00,0.00,0.00,0.00,0.00","1.000,1.003,1.014,0.992,0.999,1.001,1.012"
125,7539.63719997939,-0.0002540065636864308,"0.00,0.00,0.00,0.00,1.00,0.00,0.00","1.000,0.998,1.022,1.001,1.005,0.999,1.017"
126,7503.993529396073,-0.004738714732361682,"0.00,0.00,0.00,0.00,1.00,0.00,0.00","1.000,1.017,1.017,1.015,0.995,0.994,1.036"
127,7466.385426251665,-0.005024346059759184,"0.00,0.00,1.00,0.00,0.00,0.00,0.00","1.000,1.000,1.000,1.000,1.000,1.000,1.000"
128,7429.054247625546,-0.00501244106978055,"0.00,0.00,0.00,0.00,0.00,0.00,1.00","1.000,1.000,1.000,1.000,1.000,1.000,1.000"
129,7410.48235676917,-0.0025030297168705377,"1.00,0.00,0.00,0.00,0.00,0.00,0.00","1.000,0.997,0.994,1.001,0.989,1.000,0.989"
130,7410.483097817406,9.999999505838704e-08,"1.00,0.00,0.00,0.00,0.00,0.00,0.00","1.000,0.996,1.003,1.001,0.995,0.982,1.023"
131,7342.891525120386,-0.009162926765598177,"0.00,0.00,0.00,0.00,0.00,1.00,0.00","1.000,0.999,0.984,0.985,1.006,0.993,1.001"
132,7322.691496202121,-0.0027547546746937305,"0.00,0.00,0.00,0.00,0.00,0.00,1.00","1.000,0.991,1.004,1.000,0.972,1.008,1.002"
133,7225.122637914948,-0.013413743169228547,"0.00,0.00,0.00,0.00,0.00,0.00,1.00","1.000,0.987,0.995,1.005,0.986,1.002,0.987"
134,7224.879543137465,-3.3646330908631676e-05,"0.00,0.00,0.00,0.00,0.00,0.00,1.00","1.000,1.000,1.000,1.000,1.000,1.000,1.000"
135,7188.755869715951,-0.00501244106978055,"0.00,0.00,0.00,1.00,0.00,0.00,0.00","1.000,1.000,1.000,1.000,1.000,1.000,1.000"
136,7170.784700714436,-0.0025030297168705377,"1.00,0.00,0.00,0.00,0.00,0.00,0.00","1.000,1.006,1.019,1.006,1.008,1.003,1.034"
137,7170.785417792907,9.999999505838704e-08,"1.00,0.00,0.00,0.00,0.00,0.00,0.00","1.000,1.025,1.004,1.007,1.005,0.975,1.022"
138,7121.785698592879,-0.0068566964998487984,"0.00,0.00,0.00,0.00,0.00,0.00,1.00","1.000,0.965,1.004,1.011,0.999,1.000,0.996"
139,7136.787691600128,0.002104277634574848,"0.00,0.00,0.00,0.00,0.00,0.00,1.00","1.000,1.006,0.995,0.990,1.019,0.978,1.002"
140,7107.289576686016,-0.0041418136854476555,"0.00,0.00,0.00,1.00,0.00,0.00,0.00","1.000,0.994,1.012,1.001,0.985,0.979,1.011"
141,7071.769133140379,-0.00501027869028829,"0.00,0.00,0.00,0.00,1.00,0.00,0.00","1.000,1.000,1.000,1.000,1.000,1.000,1.000"
142,7036.410996419533,-0.00501244106978055,"0.00,0.00,1.00,0.00,0.00,0.00,0.00","1.000,1.000,1.000,1.000,1.000,1.000,1.000"
143,7018.820674328686,-0.0025030297168705377,"1.00,0.00,0.00,0.00,0.00,0.00,0.00","1.000,1.008,1.007,0.988,0.998,0.985,0.991"
144,7018.821376210754,9.999999505838704e-08,"1.00,0.00,0.00,0.00,0.00,0.00,0.00","1.000,1.006,1.005,1.011,1.012,1.018,0.997"
145,6835.569453433951,-0.026455527781312084,"0.00,0.00,1.00,0.00,0.00,0.00,0.00","1.000,1.013,0.976,0.986,1.024,1.016,0.987"
146,6745.75448429793,-0.013226439320172806,"0.00,1.00,0.00,0.00,0.00,0.00,0.00","1.000,0.992,1.037,0.975,0.993,1.006,0.985"
